Date,AAPL,MSFT
2021-12-03,160.9061279296875,320.0114440917969
2021-12-06,164.36605834960938,323.1618957519531
2021-12-07,170.19223022460938,331.8108825683594
2021-12-08,174.0697479248047,331.86041259765625
2021-12-09,173.552734375,330.0077819824219
2021-12-10,178.41452026367188,339.36016845703125
2021-12-13,174.72592163085938,336.2492980957031
2021-12-14,173.32408142089844,325.2919616699219
2021-12-15,178.26539611816406,331.5433654785156
2021-12-16,171.26600646972656,321.8838806152344
2021-12-17,170.15248107910156,320.7940673828125
2021-12-20,168.77049255371094,316.9402160644531
2021-12-21,171.99179077148438,324.251708984375
2021-12-22,174.62649536132812,330.10687255859375
2021-12-23,175.2628173828125,331.5830078125
2021-12-27,179.28944396972656,339.27099609375
2021-12-28,178.25543212890625,338.0821228027344
2021-12-29,178.3449249267578,338.7756652832031
2021-12-30,177.17173767089844,336.1700439453125
2021-12-31,176.54537963867188,333.1979064941406
2022-01-03,180.95974731445312,331.6424255371094
2022-01-04,178.6630859375,325.95574951171875
2022-01-05,173.91064453125,313.4429931640625
2022-01-06,171.0075225830078,310.9662170410156
2022-01-07,171.17652893066406,311.1247253417969
2022-01-10,171.1964111328125,311.3525695800781
2022-01-11,174.0697479248047,312.05596923828125
2022-01-12,174.5171356201172,315.3154296875
2022-01-13,171.1964111328125,301.970458984375
2022-01-14,172.07135009765625,307.32037353515625
2022-01-18,168.82020568847656,299.8404235839844
2022-01-19,165.27081298828125,300.5141296386719
2022-01-20,163.56072998046875,298.8002014160156
2022-01-21,161.4728546142578,293.28192138671875
2022-01-24,160.68739318847656,293.6187438964844
2022-01-25,158.8580322265625,285.8118896484375
2022-01-26,158.76853942871094,293.9555969238281
2022-01-27,158.30125427246094,297.0565185546875
2022-01-28,169.34715270996094,305.39837646484375
2022-01-31,173.77146911621094,308.0931091308594
2022-02-01,173.6024627685547,305.89373779296875
2022-02-02,174.82534790039062,310.5500793457031
2022-02-03,171.90231323242188,298.45343017578125
2022-02-04,171.61363220214844,303.09991455078125
2022-02-07,170.8869171142578,298.1562194824219
2022-02-08,174.04263305664062,301.7326965332031
2022-02-09,175.48609924316406,308.32098388671875
2022-02-10,171.34483337402344,299.5729675292969
2022-02-11,167.88050842285156,292.3010559082031
2022-02-14,168.1194305419922,292.261474609375
2022-02-15,172.01182556152344,297.68072509765625
2022-02-16,171.77291870117188,297.333251953125
2022-02-17,168.1194305419922,288.626708984375
2022-02-18,166.5465545654297,285.846923828125
2022-02-22,163.57998657226562,285.6384582519531
2022-02-23,159.34912109375,278.24237060546875
2022-02-24,162.00709533691406,292.4587707519531
2022-02-25,164.1075897216797,295.1590576171875
2022-02-28,164.37635803222656,296.6283874511719
2022-03-01,162.4650115966797,292.816162109375
2022-03-02,165.8098907470703,298.0182189941406
2022-03-03,165.4813690185547,293.7791442871094
2022-03-04,162.4351348876953,287.762939453125
2022-03-07,158.5825958251953,276.8921813964844
2022-03-08,156.73094177246094,273.8543395996094
2022-03-09,162.2161407470703,286.41278076171875
2022-03-10,157.8061065673828,283.52386474609375
2022-03-11,154.0331573486328,278.0437927246094
2022-03-14,149.941650390625,274.4400634765625
2022-03-15,154.3915252685547,285.07257080078125
2022-03-16,158.87127685546875,292.26019287109375
2022-03-17,159.89663696289062,293.0841979980469
2022-03-18,163.24151611328125,298.2564697265625
2022-03-21,164.6352081298828,296.99566650390625
2022-03-22,168.05970764160156,301.8602294921875
2022-03-23,169.44345092773438,297.32330322265625
2022-03-24,173.2860565185547,301.89996337890625
2022-03-25,173.93313598632812,301.48297119140625
2022-03-28,174.80917358398438,308.45220947265625
2022-03-29,178.15403747558594,313.1281433105469
2022-03-30,176.9694061279297,311.5893249511719
2022-03-31,173.82362365722656,306.0794677734375
2022-04-01,173.5249786376953,307.18145751953125
2022-04-04,177.63636779785156,312.6912841796875
2022-04-05,174.2716064453125,308.6308898925781
2022-04-06,171.05615234375,297.333251953125
2022-04-07,171.36474609375,299.189697265625
2022-04-08,169.323974609375,294.821533203125
2022-04-11,165.00352478027344,283.1962585449219
2022-04-12,166.90493774414062,280.0193786621094
2022-04-13,169.63258361816406,285.5391540527344
2022-04-14,164.5456085205078,277.8055114746094
2022-04-18,164.32659912109375,278.49053955078125
2022-04-19,166.64610290527344,283.2359313964844
2022-04-20,166.4768524169922,284.28826904296875
2022-04-21,165.67051696777344,278.7784423828125
2022-04-22,161.0613555908203,272.0475158691406
2022-04-25,162.14645385742188,278.6890869140625
2022-04-26,156.09384155273438,268.2650451660156
2022-04-27,155.86488342285156,281.1710205078125
2022-04-28,162.9030303955078,287.5346374511719
2022-04-29,156.94000244140625,275.5122375488281
2022-05-02,157.2486114501953,282.4119873046875
2022-05-03,158.7617645263672,279.7414245605469
2022-05-04,165.27230834960938,287.8821105957031
2022-05-05,156.06398010253906,275.3434753417969
2022-05-06,156.80172729492188,272.742431640625
2022-05-09,151.59759521484375,262.66583251953125
2022-05-10,154.04013061523438,267.5502624511719
2022-05-11,146.05450439453125,258.66497802734375
2022-05-12,142.12648010253906,253.50262451171875
2022-05-13,146.6626434326172,259.23089599609375
2022-05-16,145.097412109375,259.6081237792969
2022-05-17,148.7861785888672,264.8896789550781
2022-05-18,140.39178466796875,252.82933044433594
2022-05-19,136.93234252929688,251.89393615722656
2022-05-20,137.17160034179688,251.31680297851562
2022-05-23,142.67481994628906,259.3669738769531
2022-05-24,139.9331817626953,258.342041015625
2022-05-25,140.0926971435547,261.2277526855469
2022-05-26,143.3427734375,264.59112548828125
2022-05-27,149.18495178222656,271.8949890136719
2022-05-31,148.38739013671875,270.5317687988281
2022-06-01,148.25779724121094,271.07904052734375
2022-06-02,150.75018310546875,273.2283935546875
2022-06-03,144.9379119873047,268.69085693359375
2022-06-06,145.6956024169922,267.4270935058594
2022-06-07,148.25779724121094,271.1586608886719
2022-06-08,147.51007080078125,269.0789489746094
2022-06-09,142.2062530517578,263.4866027832031
2022-06-10,136.7130126953125,251.74468994140625
2022-06-13,131.4789581298828,241.06748962402344
2022-06-14,132.3562774658203,243.28652954101562
2022-06-15,135.01815795898438,250.52073669433594
2022-06-16,129.66448974609375,243.76416015625
2022-06-17,131.15992736816406,246.4309539794922
2022-06-21,135.45681762695312,252.49099731445312
2022-06-22,134.93841552734375,251.8839874267578
2022-06-23,137.8495330810547,257.58575439453125
2022-06-24,141.22923278808594,266.3822937011719
2022-06-27,141.22923278808594,263.58612060546875
2022-06-28,137.02206420898438,255.21751403808594
2022-06-29,138.80661010742188,258.9788818359375
2022-06-30,136.3042449951172,255.5657501220703
2022-07-01,138.50750732421875,258.30224609375
2022-07-05,141.12953186035156,261.55615234375
2022-07-06,142.48538208007812,264.89959716796875
2022-07-07,145.90496826171875,267.07879638671875
2022-07-08,146.5928497314453,266.34246826171875
2022-07-11,144.42945861816406,263.2079772949219
2022-07-12,145.41644287109375,252.42132568359375
2022-07-13,145.04757690429688,251.47601318359375
2022-07-14,148.01852416992188,252.82933044433594
2022-07-15,149.7133331298828,255.45632934570312
2022-07-18,146.62278747558594,252.99847412109375
2022-07-19,150.5408172607422,258.25250244140625
2022-07-20,152.57461547851562,260.97900390625
2022-07-21,154.87759399414062,263.5363464355469
2022-07-22,153.6214141845703,259.078369140625
2022-07-25,152.48489379882812,257.5559387207031
2022-07-26,151.1389923095703,250.6600341796875
2022-07-27,156.31320190429688,267.4171447753906
2022-07-28,156.87152099609375,275.04937744140625
2022-07-29,162.01580810546875,279.35809326171875
2022-08-01,161.0188446044922,276.6415100097656
2022-08-02,159.52340698242188,273.4672546386719
2022-08-03,165.62481689453125,281.07958984375
2022-08-04,165.3057861328125,282.2537536621094
2022-08-05,165.076171875,281.51739501953125
2022-08-08,164.59695434570312,278.9401550292969
2022-08-09,164.64686584472656,280.910400390625
2022-08-10,168.95973205566406,287.73663330078125
2022-08-11,168.21096801757812,285.6071472167969
2022-08-12,171.8149871826172,290.4731140136719
2022-08-15,172.90318298339844,292.0254211425781
2022-08-16,172.74343872070312,291.2691650390625
2022-08-17,174.26092529296875,290.5013427734375
2022-08-18,173.86158752441406,289.35455322265625
2022-08-19,171.23594665527344,285.3458557128906
2022-08-22,167.29249572753906,276.9694519042969
2022-08-23,166.9530487060547,275.66314697265625
2022-08-24,167.25254821777344,275.0149841308594
2022-08-25,169.7484130859375,278.0663757324219
2022-08-26,163.34901428222656,267.33660888671875
2022-08-29,161.1127471923828,264.4846496582031
2022-08-30,158.64683532714844,262.2309875488281
2022-08-31,156.95962524414062,260.7351989746094
2022-09-01,157.6984100341797,259.668212890625
2022-09-02,155.5519561767578,255.3404083251953
2022-09-06,154.27407836914062,252.53829956054688
2022-09-07,155.70172119140625,257.3647155761719
2022-09-08,154.20420837402344,257.7934875488281
2022-09-09,157.109375,263.716796875
2022-09-12,163.15933227539062,265.900634765625
2022-09-13,153.58522033691406,251.2818603515625
2022-09-14,155.0527801513672,251.51119995117188
2022-09-15,152.11764526367188,244.6904296875
2022-09-16,150.45042419433594,244.05223083496094
2022-09-19,154.22415161132812,243.8328399658203
2022-09-20,156.64015197753906,241.76866149902344
2022-09-21,153.46542358398438,238.2784881591797
2022-09-22,152.48704528808594,240.3027801513672
2022-09-23,150.1808624267578,237.2513885498047
2022-09-26,150.5203094482422,236.78269958496094
2022-09-27,151.5086669921875,235.74563598632812
2022-09-28,149.5918426513672,240.39254760742188
2022-09-29,142.24403381347656,236.8325653076172
2022-09-30,137.9711151123047,232.2454833984375
2022-10-03,142.21408081054688,240.06346130371094
2022-10-04,145.85804748535156,248.1805877685547
2022-10-05,146.15753173828125,248.4996795654297
2022-10-06,145.18914794921875,246.09645080566406
2022-10-07,139.8579864501953,233.5817413330078
2022-10-10,140.18743896484375,228.6057586669922
2022-10-11,138.7498321533203,224.77655029296875
2022-10-12,138.1108856201172,225.11558532714844
2022-10-13,142.75320434570312,233.5817413330078
2022-10-14,138.1508331298828,227.91769409179688
2022-10-17,142.17416381835938,236.86248779296875
2022-10-18,143.51193237304688,237.8297576904297
2022-10-19,143.6217498779297,235.8154296875
2022-10-20,143.15252685546875,235.48635864257812
2022-10-21,147.02610778808594,241.4395751953125
2022-10-24,149.20248413085938,246.55517578125
2022-10-25,152.08770751953125,249.95558166503906
2022-10-26,149.1026611328125,230.66993713378906
2022-10-27,144.56019592285156,226.11277770996094
2022-10-28,155.48208618164062,235.20713806152344
2022-10-31,153.08604431152344,231.4776611328125
2022-11-01,150.40049743652344,227.52879333496094
2022-11-02,144.78981018066406,219.48147583007812
2022-11-03,138.65000915527344,213.6479034423828
2022-11-04,138.3800048828125,220.76783752441406
2022-11-07,138.9199981689453,227.22962951660156
2022-11-08,139.5,228.22682189941406
2022-11-09,134.8699951171875,223.8790740966797
2022-11-10,146.8699951171875,242.2971649169922
2022-11-11,149.6999969482422,246.41555786132812
2022-11-14,148.27999877929688,240.87118530273438
2022-11-15,150.0399932861328,241.29000854492188
2022-11-16,148.7899932861328,241.72999572753906
2022-11-17,150.72000122070312,241.67999267578125
2022-11-18,151.2899932861328,241.22000122070312
2022-11-21,148.00999450683594,242.0500030517578
2022-11-22,150.17999267578125,245.02999877929688
2022-11-23,151.07000732421875,247.5800018310547
2022-11-25,148.11000061035156,247.49000549316406
2022-11-28,144.22000122070312,241.75999450683594
2022-11-29,141.1699981689453,240.3300018310547
2022-11-30,148.02999877929688,255.13999938964844
2022-12-01,148.30999755859375,254.69000244140625
2022-12-02,147.80999755859375,255.02000427246094
2022-12-05,146.6300048828125,250.1999969482422
2022-12-06,142.91000366210938,245.1199951171875
2022-12-07,140.94000244140625,244.3699951171875
2022-12-08,142.64999389648438,247.39999389648438
2022-12-09,142.16000366210938,245.4199981689453
2022-12-12,144.49000549316406,252.50999450683594
2022-12-13,145.47000122070312,256.9200134277344
2022-12-14,143.2100067138672,257.2200012207031
2022-12-15,136.5,249.00999450683594
2022-12-16,134.50999450683594,244.69000244140625
2022-12-19,132.3699951171875,240.4499969482422
2022-12-20,132.3000030517578,241.8000030517578
2022-12-21,135.4499969482422,244.42999267578125
2022-12-22,132.22999572753906,238.19000244140625
2022-12-23,131.86000061035156,238.72999572753906
2022-12-27,130.02999877929688,236.9600067138672
2022-12-28,126.04000091552734,234.52999877929688
2022-12-29,129.61000061035156,241.00999450683594
2022-12-30,129.92999267578125,239.82000732421875
2023-01-03,125.06999969482422,239.5800018310547
